Scheme_Code,Scheme_Name,Fund_House,Scheme_Type,Scheme_Category,Status,Portfolio_Ind,URL,Expense,AUM,CrisilRank,FundManagers,Exit_Load,Age,3M Ret,1Y Ret,3Y Ret,5Y Ret,Ret Inception,Sharpe Ratio,Sortino Ratio,Info Ratio,Beta,Alpha,R-Squared,Pos_Year%,Year,Inception_Date,Volatility,Rel_MaxDD,Roll_Ret_1Y,Roll_Ret_3Y,Roll_Ret_Inception,Prob_10Pct,Sharpe_1Y,Sortino_1Y,Volatility_1Y,NumStocks,Top5_Pct,Top10_Pct,Top3_Sector,Equity_Holding,F&O_Holding,Foreign_Holding,NumDebts,Modified_Duration,YTM,LCap_Pct,MCap_Pct,SCap_Pct,GT_1PCT,GT_3PCT,GT_5PCT,LT_NEG_1PCT,LT_NEG_3PCT,LT_NEG_5PCT,POS_PCT,GT_NIFTY_UP,GT_NIFTY_DOWN,NIFTY_CORR,PCT_GT_NIFTY
131372,Kotak Equity Savings Fund,Kotak,Hybrid Scheme,Equity Savings,N,Y,https://www.moneycontrol.com/mutual-funds/nav/kotak-equity-savings-fund-growth/MKM887,1.96%,3154.13,Not Rated,Arjun Khanna|Abhishek Bisen|Devender Singhal|Hiten Shah,Kotak Equity Savings Fund - Growth charges 1.0% of sell value; if fund sold before 90 days. There are no other charges.,9.14,20.32,13.0,11.03,9.97,9.34,1.17,1.65,-0.02,0.22,0.07,0.61,100.00,2014,2014-10-17,4.24,0.21790330327518156,9.18,11.28,8.8,0.4157547588883872,2.12,3.22,3.17,79,22.04%,32.13%,23.42%,67.80,0.00,0.00,6,0.68,7.31,53.87,9.36,4.57,0.89,0.07,0.0,1.17,0.07,0.07,56.92,5.29,96.81,0.9358411277159496,46.8
151950,LIC MF Equity Savings Fund,LIC,Hybrid Scheme,Equity Savings,N,Y,https://www.moneycontrol.com/mutual-funds/nav/lic-mf-equity-savings-fund-growth/MIB013,1.99%,8.98,1 Star,Pratik Shroff|Sumit Bhatnagar,LIC MF Equity Savings Fund - Growth charges 1.0% of sell value; if fund sold before 90 days. There are no other charges.,0.35,10.48,3.03,,,9.49,,,0.01,0.09,0.09,0.04,100.00,2023,2023-07-31,,0.3588290029792051,,,,,0.79,1.1,4.24,32,25.99%,40.5%,35.41%,67.03,0.00,0.00,1,0.05,-,51.51,8.82,6.69,0.0,0.0,0.0,0.0,0.0,0.0,59.04,13.33,94.74,0.8500812705802095,50.6
140447,Mahindra Manulife Equity Savings Fund,Mahindra Manulife,Hybrid Scheme,Equity Savings,N,Y,https://www.moneycontrol.com/mutual-funds/nav/mahindra-manulife-equity-savings-fund-growth/MMH013,2.39%,400.46,Not Rated,Kush Sonigara|Renjith Sivaram|Rahul Pal|Manish Lodha,Mahindra Manulife Equity Savings Fund - Growth charges 1.0% of sell value; if fund sold before 15 days. There are no other charges.,6.82,15.0,10.31,11.31,10.62,9.0,0.77,1.05,-0.03,0.39,0.05,0.68,85.71,2017,2017-02-08,7.03,0.49089549761244844,6.07,12.83,8.2,0.41662845741526766,0.93,1.24,4.69,72,19.64%,30.84%,11.74%,65.65,-27.45,0.00,16,1.27,7.29,46.79,9.66,9.2,2.34,0.07,0.0,3.3,0.21,0.07,56.4,9.7,93.03,0.963454063145296,47.52
145695,Mirae Asset Equity Savings Fund,Mirae Asset,Hybrid Scheme,Equity Savings,N,Y,https://www.moneycontrol.com/mutual-funds/nav/mirae-asset-equity-savings-fund-growth/MMA163,1.38%,712.31,Not Rated,Vrijesh Kasera|Mahendra Jajoo|Bharti Sawant|Harshad Borawake,Mirae Asset Equity Savings Fund - Growth charges 1.0% of sell value; if fund sold before 365 days. There are no other charges.,4.97,13.76,10.88,11.21,,11.57,0.9,1.25,-0.03,0.33,0.06,0.69,100.00,2018,2018-12-18,5.9,0.4153941123399524,7.65,12.89,11.69,,1.21,1.77,4.14,97,14.41%,22.65%,20.31%,68.38,0.00,0.00,13,2.07,7.23,51.36,9.11,7.88,1.8,0.08,0.0,2.38,0.25,0.08,58.08,8.4,96.01,0.9674039333952018,48.07
134593,Nippon India Equity Savings Fund,Nippon India,Hybrid Scheme,Equity Savings,N,Y,https://www.moneycontrol.com/mutual-funds/nav/nippon-india-equity-savings-fund-growth/MRC1869,1.66%,302.95,Not Rated,Kinjal Desai|Sushil Budhia|Anand Devendra Gupta|Dhrumil Shah|Akshay Sharma,Nippon India Equity Savings Fund - Growth charges 1.0% of sell value; if fund sold before 30 days. There are no other charges.,8.51,10.76,10.3,9.13,2.46,4.21,0.58,0.85,-0.04,0.3,0.04,0.63,66.67,2015,2015-06-04,5.63,0.3262785624433116,7.87,8.95,4.1,0.22028180219276772,1.0,2.31,4.32,42,26.66%,41.41%,26.37%,70.73,0.00,0.00,6,3.03,7.39,63.95,5.92,0.86,1.31,0.14,0.0,2.2,0.28,0.14,53.96,6.68,93.78,0.8215820994507884,46.18
138372,PGIM India Equity Savings Fund,PGIM India,Hybrid Scheme,Equity Savings,N,Y,https://www.moneycontrol.com/mutual-funds/nav/pgim-india-equity-savings-fund-growth/MDE031,1.31%,100.21,3 Stars,A. Anandha Padmanabhan|Vinay Paharia|Puneet Pal|Hitash Dang,Data not available.,7.75,8.4,6.94,8.24,7.49,7.57,0.66,0.91,-0.04,0.18,0.05,0.57,100.00,2016,2016-03-08,3.57,0.15151214372702915,5.28,9.32,7.35,0.3121258115450989,0.64,0.93,1.7,122,38.19%,66.84%,14.68%,136.40,-104.96,0.00,12,0.57,7.23,122.74,13.02,0.64,0.83,0.0,0.0,0.76,0.07,0.0,58.29,6.42,95.45,0.9100460860934964,46.8
134644,SBI Equity Savings Fund,SBI,Hybrid Scheme,Equity Savings,N,Y,https://www.moneycontrol.com/mutual-funds/nav/sbi-equity-savings-fund-regular-plan-growth/MSB1138,1.19%,3062.01,Not Rated,Neeraj Kumar|Nidhi Chawla|Mansi Sajeja,SBI Equity Savings Fund - Regular Plan - Growth charges 0.1% of sell value; if fund sold before 15 days. There are no other charges.,8.51,13.16,15.1,11.18,10.43,9.09,0.92,1.25,-0.03,0.31,0.06,0.65,88.89,2015,2015-06-03,5.67,0.4184133855832818,7.9,12.06,8.86,0.4361294618997058,2.15,3.04,4.02,97,17.27%,24.45%,19.12%,67.17,0.00,0.00,25,1.41,7.79,38.29,12.84,16.04,1.38,0.07,0.0,2.34,0.21,0.07,57.77,7.68,95.61,0.9556902648886407,47.59
149674,Sundaram Equity Savings Fund (Formerly Known as Principal Equity Savings Fund),Sundaram,Hybrid Scheme,Equity Savings,N,Y,https://www.moneycontrol.com/mutual-funds/nav/sundaram-equity-savings-fund-growth-accumulation-plan/MID035,2.24%,652.46,Not Rated,Sudhir Kedia|Dwijendra Srivastava|Rohit Seksaria,Data not available.,1.92,15.04,12.18,,,8.99,,,0.0,0.29,0.06,0.47,100.00,2022,2022-01-03,,0.40564719484085304,,,,,1.25,1.73,4.87,63,27.82%,39.11%,34.33%,75.78,0.00,0.00,10,0.71,7.10,57.69,8.66,9.43,0.85,0.0,0.0,1.48,0.0,0.0,57.2,14.0,93.69,0.9013011888682227,51.48
101906,Tata Equity Savings Fund,Tata,Hybrid Scheme,Equity Savings,N,Y,https://www.moneycontrol.com/mutual-funds/nav/tata-equity-savings-fund-regular-plan-growth/MTA055,1.12%,122.8,2 Stars,Tapan Patel|Murthy Nagarajan|Sailesh Jain,Tata Equity Savings Fund - Regular Plan - Growth charges 0.25% of sell value; if fund sold before 90 days. There are no other charges.,17.68,10.8,8.16,8.41,8.04,7.31,0.53,0.75,-0.04,0.27,0.04,0.7,100.00,2006,2006-04-03,4.86,0.2705691635061416,6.12,9.46,7.42,0.2874432295256292,0.72,1.02,3.25,39,26.17%,43.19%,31.06%,66.69,0.00,0.00,4,0.85,6.71,53.73,8.57,4.39,0.83,0.0,0.0,1.03,0.07,0.0,55.99,5.3,96.82,0.9662764808955617,46.9
144310,Union Equity Savings Fund,Union,Hybrid Scheme,Equity Savings,N,Y,https://www.moneycontrol.com/mutual-funds/nav/union-equity-savings-fund-growth/MUK120,1.91%,121.17,Not Rated,Sanjay Bembalkar|Parijat Agarwal|Hardick Bora,Union Equity Savings Fund - Growth charges 1.0% of sell value; if fund sold before 15 days. There are no other charges.,5.3,13.96,9.12,7.4,7.89,9.2,0.56,0.78,-0.04,0.26,0.04,0.7,100.00,2018,2018-08-17,4.74,0.35663428069945413,4.99,8.26,8.87,,1.33,1.95,3.49,72,14.91%,23.89%,20.48%,69.76,0.00,0.00,4,0.39,7.01,56.48,12.02,1.26,1.08,0.08,0.0,0.93,0.08,0.0,49.54,3.54,98.14,0.9613246051192211,46.6
144484,UTI Equity Savings Fund,UTI,Hybrid Scheme,Equity Savings,N,Y,https://www.moneycontrol.com/mutual-funds/nav/uti-equity-savings-fund-growth/MUT3258,1.5%,291.56,Not Rated,V Srivatsa|Sunil Patil,UTI Equity Savings Fund - Growth charges 1.0% of sell value; if fund sold before 365 days. There are no other charges.,5.27,15.8,12.41,11.8,9.66,9.25,1.03,1.45,-0.02,0.32,0.07,0.68,83.33,2018,2018-08-31,5.62,0.30459425037821086,9.76,12.56,9.67,,1.7,2.55,3.67,37,27.16%,40.17%,34.42%,66.18,0.00,0.00,10,4.20,7.41,65.28,0.9,0.0,1.09,0.0,0.0,1.32,0.08,0.0,56.56,6.56,95.58,0.9492124893483583,47.17
151309,Aditya Birla Sun Life Multi Asset Allocation Fund,Aditya Birla,Hybrid Scheme,Multi Asset Allocation,N,Y,https://www.moneycontrol.com/mutual-funds/nav/aditya-birla-sun-life-multi-asset-allocation-fund-regular-plan-growth/MBS3313,1.92%,2626.3,Not Rated,Sachin Wankhede|Dhaval Joshi|Bhupesh Bameta|Dhaval Shah,Aditya Birla Sun Life Multi Asset Allocation Fund - Regular Plan - Growth charges 1.0% of sell value; if fund sold before 365 days. There are no other charges.,0.84,9.48,14.77,,,18.75,,,-0.0,0.11,0.15,0.03,100.00,2023,2023-02-02,,0.6049137691889666,,,,,1.92,2.85,6.0,56,14.42%,22.18%,22.29%,64.05,0.00,0.49,19,1.96,7.47,38.46,12.48,13.13,0.5,0.0,0.0,0.5,0.0,0.0,58.91,22.22,87.06,0.8761197893971561,49.5
113064,Axis Multi Asset Allocation Fund,Axis,Hybrid Scheme,Multi Asset Allocation,N,Y,https://www.moneycontrol.com/mutual-funds/nav/axis-multi-asset-allocation-fund-growth/MAA091,2.07%,1319.64,Not Rated,Pratik Tibrewal|Jayesh Sundar|R. Sivakumar|Ashish Naik,Axis Multi Asset Allocation Fund - Growth charges 1.0% of sell value; if fund sold before 365 days. There are no other charges.,13.28,11.28,6.67,9.45,11.68,9.41,0.37,0.51,-0.04,0.59,0.01,0.66,78.57,2010,2010-08-27,10.71,1.0150349900277023,2.45,13.79,9.85,0.49389397902413534,0.14,0.2,7.28,48,25.05%,38.45%,27.23%,71.46,1.61,0.00,15,3.91,7.56,50.12,12.69,8.65,6.88,0.34,0.0,6.33,0.48,0.14,54.95,22.29,80.76,0.937687435484872,48.83
150863,Baroda BNP Paribas Multi Asset Fund,Baroda BNP Paribas,Hybrid Scheme,Multi Asset Allocation,N,,https://www.moneycontrol.com/mutual-funds/nav/baroda-bnp-paribas-multi-asset-fund-regular-plan-growth/MBO281,2.06%,1244.6,Not Rated,Vikram Pamnani,Baroda BNP Paribas Multi Asset Fund - Regular Plan - Growth charges 1.0% of sell value; if fund sold before 365 days. There are no other charges.,0.94,24.32,17.38,,,19.19,,,0.03,0.12,0.16,0.03,100.00,2022,2022-12-26,,0.5719978834421873,,,,,1.95,3.01,6.12,,,,,,,,,,,,,,0.87,0.0,0.0,0.43,0.0,0.0,59.57,22.48,87.13,0.8820235020641137,50.87
151795,Edelweiss Multi Asset Allocation Fund,Edelweiss,Hybrid Scheme,Multi Asset Allocation,N,Y,https://www.moneycontrol.com/mutual-funds/nav/edelweiss-multi-asset-allocation-fund-regular-plan-growth/MEWA001,0.69%,436.21,Not Rated,Amit Vora|Dhawal Dalal|Bhavesh Jain|Bharat Lahoti|Ashish Sood,Edelweiss Multi Asset Allocation Fund - Regular Plan - Growth charges 0.1% of sell value; if fund sold before 30 days. There are no other charges.,0.44,5.44,2.77,,,6.71,,,-0.08,-0.02,0.07,0.03,100.00,2023,2023-06-26,,0.04728482869358084,,,,,0.53,0.73,1.27,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.04,9.68,93.18,0.025322929722179057,44.34
103131,HDFC Multi Asset Allocation,HDFC,Hybrid Scheme,Multi Asset Allocation,N,Y,https://www.moneycontrol.com/mutual-funds/nav/hdfc-multi-asset-fund-growth/MHD050,2.09%,1954.41,Not Rated,Srinivasan Ramamurty|Nirman Morakhia|Bhagyesh Kagalkar|Dhruv Muchhal|Anil Bamboli|Arun Agarwal,HDFC Multi-Asset Fund - Growth charges 1.0% of sell value; if fund sold before 365 days. There are no other charges.,17.68,20.68,13.56,14.59,13.55,10.45,1.11,1.6,-0.01,0.41,0.08,0.64,88.89,2006,2006-04-03,7.62,0.4665737076754371,10.03,16.78,10.59,0.5352427823842092,1.42,2.09,5.21,61,18.95%,28.22%,26.91%,66.25,0.00,0.00,17,2.08,7.60,55.76,5.54,4.95,4.69,0.34,0.0,3.31,0.41,0.14,55.34,13.37,88.6,0.9321145669636086,47.48
101144,ICICI Prudential Multi,ICICI Prudential,Hybrid Scheme,Multi Asset Allocation,N,Y,https://www.moneycontrol.com/mutual-funds/nav/icici-prudential-multi-asset-fund-growth/MPI038,1.66%,24060.99,Not Rated,Sri Sharma|Gaurav Chikane|Sharmila D’mello|Sankaran Naren|Anuj Tagra|Ihab Dalwai|Priyanka Khandelwal,ICICI Prudential Multi-Asset Fund - Growth charges 1.0% of sell value; if fund sold before 365 days. There are no other charges.,17.69,21.72,19.29,24.97,17.84,14.62,1.71,2.43,0.05,0.52,0.15,0.55,77.78,2006,2006-04-02,10.28,0.496549994822464,17.09,26.63,16.01,0.6391747119754609,2.19,3.41,5.73,74,23.08%,37.19%,23.56%,66.28,0.01,0.07,37,0.55,7.16,56.02,7.82,2.41,7.51,0.48,0.07,6.2,0.41,0.21,56.34,26.89,76.82,0.8711834346364432,49.59
148459,Nippon India Multi Asset Fund,Nippon India,Hybrid Scheme,Multi Asset Allocation,N,Y,https://www.moneycontrol.com/mutual-funds/nav/nippon-india-multi-asset-fund-growth/MRC2856,0.43%,1537.72,Not Rated,Kinjal Desai|Ashutosh Bhargava|Sushil Budhia|Tejas Sheth|Vikram Dhawan|Akshay Sharma,Nippon India Multi Asset Fund - Direct Plan - Growth charges 1.0% of sell value; if fund sold before 365 days. There are no other charges.,3.26,22.52,16.48,14.83,,16.52,1.01,1.42,-0.01,0.44,0.08,0.55,100.00,2020,2020-08-31,8.67,0.5866269214769659,10.72,,,,1.57,2.32,6.42,59,12.38%,19.65%,13.81%,50.15,0.00,0.00,11,2.54,6.85,30.09,17.63,2.43,3.12,0.0,0.0,3.99,0.0,0.0,58.85,20.85,81.74,0.8719675034039805,47.88
101072,quant Multi Asset Fund,Quant,Hybrid Scheme,Multi Asset Allocation,N,Y,https://www.moneycontrol.com/mutual-funds/nav/quant-multi-asset-fund-growth/MES007,2.1%,1019.75,Not Rated,Anikt Pande|Vasav Sahgal|Varun Pattani|Sanjeev Sharma,Quant Multi Asset Fund - Growth charges 1.0% of sell value; if fund sold before 15 days. There are no other charges.,17.68,30.8,14.78,27.23,23.31,12.13,1.35,1.94,0.05,0.57,0.17,0.32,94.44,2006,2006-04-03,14.77,0.916694003421221,13.3,32.75,12.38,0.6042812658554745,0.94,1.3,9.31,17,29.7%,45.54%,27.77%,41.96,14.61,0.00,7,6.69,7.20,33.53,13.03,10.01,8.29,0.41,0.07,6.28,0.9,0.21,58.29,28.91,78.81,0.613958487523355,51.52
103408,SBI MULTI ASSET ALLOCATION FUND,SBI,Hybrid Scheme,Multi Asset Allocation,N,Y,https://www.moneycontrol.com/mutual-funds/nav/sbi-multi-asset-allocation-fund-regular-plan-growth/MSB075,1.73%,1911.03,Not Rated,Raj Gandhi|Dinesh Balachandran|Mohit Jain,SBI Multi Asset Allocation Fund - Regular Plan - Growth charges 1.0% of sell value; if fund sold before 365 days. There are no other charges.,17.68,22.96,18.95,13.8,13.06,9.43,1.15,1.59,-0.0,0.29,0.1,0.39,94.44,2006,2006-04-03,6.83,0.4469352508720547,11.54,12.87,9.18,0.43770605867810275,1.96,3.01,6.32,49,7.94%,14.95%,10.37%,38.92,0.00,0.00,17,1.16,7.50,16.19,8.02,14.71,1.54,0.14,0.0,2.31,0.14,0.07,57.1,14.65,90.02,0.8024674684438088,48.99
148050,Tata Multi Asset Opportunities Fund,Tata,Hybrid Scheme,Multi Asset Allocation,N,Y,https://www.moneycontrol.com/mutual-funds/nav/tata-multi-asset-opportunities-fund-growth/MTA1367,2.01%,1852.12,Not Rated,Tapan Patel|Murthy Nagarajan|Sailesh Jain|Rahul Singh,Tata Multi Asset Opportunities Fund - Growth charges 1.0% of sell value; if fund sold before 365 days. There are no other charges.,3.73,12.88,11.64,15.21,,20.03,1.05,1.44,-0.0,0.48,0.08,0.65,100.00,2020,2020-03-12,8.71,0.5627176679692554,10.59,,,,0.94,1.31,6.07,,,,,,,,,,,0.0,0.0,0.0,4.14,0.22,0.0,5.23,0.22,0.11,59.48,15.56,90.35,0.962882553595596,48.47
111599,UTI Multi Asset Allocation,UTI,Hybrid Scheme,Multi Asset Allocation,N,Y,https://www.moneycontrol.com/mutual-funds/nav/uti-multi-asset-fund-regular-plan-growth/MUT321,1.85%,880.78,Not Rated,Sharwan Kumar Goyal|Sunil Patil,UTI Multi Asset Allocation Fund - Regular Plan - Growth charges 1.0% of sell value; if fund sold before 365 days. There are no other charges.,14.97,40.76,23.79,14.26,11.54,12.8,1.01,1.4,-0.01,0.4,0.08,0.52,73.33,2008,2008-12-18,8.12,0.6695619596438854,13.17,13.21,10.55,0.517674975487495,2.25,3.3,7.24,59,17.57%,28.11%,16.22%,65.51,0.00,0.00,6,2.64,7.09,44.02,14.7,6.79,3.44,0.28,0.07,3.78,0.34,0.14,56.05,14.48,87.73,0.9147105870921567,47.73
151746,WhiteOak Capital Multi Asset Allocation Fund Regular Plan Growth,WhiteOak Capital,Hybrid Scheme,Multi Asset Allocation,N,Y,https://www.moneycontrol.com/mutual-funds/nav/whiteoak-capital-multi-asset-allocation-fund-regular-plan-growth/MYMA001,1.64%,186.74,Not Rated,Vineet Narang|Shariq Merchant|Piyush Baranwal|Ramesh Mantri,WhiteOak Capital Multi Asset Allocation Fund - Regular Plan - Growth charges 1.0% of sell value; if fund sold before 30 days. There are no other charges.,0.54,13.2,7.33,,,14.95,,,-0.02,0.07,0.13,0.03,100.00,2023,2023-05-22,,0.26702728682513344,,,,,2.32,3.47,3.52,90,14.63%,21.35%,17.22%,37.16,0.00,4.78,11,1.75,7.48,26.35,5.09,5.72,0.0,0.0,0.0,0.0,0.0,0.0,64.62,18.18,92.45,0.7739848815911461,48.46
131896,Aditya Birla Sun Life Active Debt Multi Manager FoF Scheme,Aditya Birla,Other Scheme,FoF Domestic,N,Y,https://www.moneycontrol.com/mutual-funds/nav/aditya-birla-sun-life-active-debt-multi-manager-fof-scheme-growth/MIO027,0.62%,9.98,Not Rated,Kaustubh Gupta,Aditya Birla Sun Life Active Debt Multi Manager FoF Scheme - Growth charges 0.25% of sell value; if fund sold before 15 days. There are no other charges.,9.15,5.0,6.48,4.62,6.39,7.45,-0.09,-0.11,-0.04,0.01,0.05,0.0,100.00,2014,2014-10-13,8.09,0.6538546314393872,5.14,5.47,7.17,0.2963347324769945,1.14,1.77,0.62,,,,,,,,,,,0.0,0.0,0.0,0.84,0.07,0.0,0.7,0.14,0.07,73.39,5.41,97.85,0.05121525693074567,47.55
131864,Aditya Birla Sun Life Asset Allocator FoF,Aditya Birla,Other Scheme,FoF Asset Allocator,N,Y,https://www.moneycontrol.com/mutual-funds/nav/aditya-birla-sun-life-asset-allocator-fof-scheme-growth/MIO005,1.34%,171.49,Not Rated,Vinod Bhat|Dhaval Joshi,Aditya Birla Sun Life Asset Allocator FoF Scheme - Growth charges 1.0% of sell value; if fund sold before 365 days. There are no other charges.,9.15,17.8,15.4,13.48,13.11,12.04,1.06,1.45,-0.0,0.37,0.08,0.57,90.00,2014,2014-10-13,7.21,0.5283543446690375,8.16,15.55,11.21,0.5511036097206785,1.63,2.23,5.69,,,,,,,,,,,0.0,0.0,0.0,2.94,0.28,0.14,3.57,0.35,0.07,56.79,13.64,91.09,0.9313345535166409,48.95
132180,Aditya Birla Sun Life Financial Planning Fund,Aditya Birla,Other Scheme,FoF Domestic,N,Y,https://www.moneycontrol.com/mutual-funds/nav/aditya-birla-sun-life-financial-planning-fof-aggressive-plan-growth/MIO051,1.06%,177.36,Not Rated,Vinod Bhat|Dhaval Joshi,Aditya Birla Sun Life Financial Planning FOF Aggressive Plan - Growth charges 1.0% of sell value; if fund sold before 365 days. There are no other charges.,9.15,18.72,16.43,15.53,13.81,12.5,0.96,1.32,0.01,0.57,0.08,0.67,90.00,2014,2014-10-13,10.15,0.7446844806602247,10.88,17.6,11.82,0.5674692309430835,1.5,2.06,6.85,,,,,,,,,,,0.0,0.0,0.0,5.53,0.14,0.0,5.74,0.28,0.07,56.72,18.28,85.25,0.92079444365619,48.81
116796,Aditya Birla Sun Life Gold Fund,Aditya Birla,Other Scheme,FoF Domestic,N,Y,https://www.moneycontrol.com/mutual-funds/nav/aditya-birla-sun-life-gold-fund-regular-plan-growth/MBS684,0.51%,267.6,Not Rated,Haresh Mehta|Pranav Gupta,Aditya Birla Sun Life Gold Fund - Regular Plan - Growth charges 1.0% of sell value; if fund sold before 15 days. There are no other charges.,11.71,20.96,16.38,7.07,13.41,5.74,0.16,0.24,-0.02,-0.05,0.09,0.0,66.67,2012,2012-03-22,12.06,0.8142293928251485,14.62,7.65,7.25,0.4439533949418104,0.93,1.42,11.36,,,,,,,,,,,0.0,0.0,0.0,12.92,0.9,0.14,11.06,0.55,0.07,52.8,25.76,76.33,-0.0548813483496358,48.79
150690,Aditya Birla Sun Life Multi Index FoF,Aditya Birla,Other Scheme,FoF Domestic,N,,https://www.moneycontrol.com/mutual-funds/nav/aditya-birla-sun-life-multi-cap-fund-regular-plan-growth/MBS3128,1.86%,4514.24,Not Rated,Dhaval Joshi|Harshil Survankar|Dhaval Shah,Aditya Birla Sun Life Multi Cap Fund - Regular Plan - Growth charges 1.0% of sell value; if fund sold before 90 days. There are no other charges.,1.13,25.72,17.18,,,18.59,,,0.03,0.09,0.16,0.02,100.00,2022,2022-10-18,,0.4063177560817569,,,,,1.78,2.48,5.99,,,,,,,,,,,,,,0.0,0.0,0.0,1.45,0.0,0.0,60.36,24.36,90.76,0.797171295897715,53.09
149783,Aditya Birla Sun Life Silver ETF FOF,Aditya Birla,Other Scheme,FoF Domestic,N,Y,https://www.moneycontrol.com/mutual-funds/nav/aditya-birla-sun-life-silver-etf-fund-of-fund-regular-plan-growth/MBS3198,0.66%,102.97,Not Rated,Haresh Mehta|Pranav Gupta,Aditya Birla Sun Life Silver ETF Fund of Fund - Regular Plan - Growth charges 0.5% of sell value; if fund sold before 30 days. There are no other charges.,1.83,13.2,16.8,,,11.47,,,0.01,0.04,0.12,0.0,100.00,2022,2022-02-04,,1.6058493075285936,,,,,0.65,0.94,18.69,,,,,,,,,,,0.0,0.0,0.0,22.57,1.58,0.45,16.93,1.35,0.0,50.79,35.19,58.57,0.1305251092396017,46.28
147890,Axis All Seasons Debt Fund of Funds,Axis,Other Scheme,FoF Domestic,N,Y,https://www.moneycontrol.com/mutual-funds/nav/axis-all-seasons-debt-fund-of-funds-growth/MAA894,0.57%,170.31,Not Rated,R. Sivakumar|Devang Shah,Axis All Seasons Debt Fund of Funds - Growth charges 1.0% of sell value; if fund sold before 365 days. There are no other charges.,3.85,4.16,5.74,4.76,,6.3,-0.76,-0.96,-0.03,0.01,0.05,0.01,100.00,2020,2020-01-31,1.22,0.06134038155885471,5.41,,,,0.01,0.01,1.23,,,,,,,,,,,0.0,0.0,0.0,0.22,0.0,0.0,0.11,0.0,0.0,67.56,3.53,98.09,0.25764864588166037,46.12
149844,Axis Equity ETFs FOF,Axis,Other Scheme,FoF Domestic,N,Y,https://www.moneycontrol.com/mutual-funds/nav/axis-equity-etfs-fof-regular-plan-growth/MAA972,0.27%,14.99,Not Rated,Karthik Kumar|Shreyash Devalkar,Axis Equity ETFs FOF - Regular Plan - Growth charges 1.0% of sell value; if fund sold before 15 days. There are no other charges.,1.77,26.48,14.48,,,14.74,,,0.01,0.57,0.08,0.38,100.00,2022,2022-02-28,,1.0574794331975699,,,,,0.89,1.25,9.54,,,,,,,,,,,0.0,0.0,0.0,6.93,0.23,0.0,8.08,0.0,0.0,56.35,40.09,64.68,0.8661684287305732,51.5
115897,Axis Gold Fund,Axis,Other Scheme,FoF Domestic,N,Y,https://www.moneycontrol.com/mutual-funds/nav/axis-gold-fund-growth/MAA124,0.5%,327.93,Not Rated,Aditya Pagaria,Axis Gold Fund - Growth charges 1.0% of sell value; if fund sold before 15 days. There are no other charges.,12.12,24.2,17.01,7.71,14.35,5.47,0.22,0.32,-0.02,-0.06,0.09,0.01,69.23,2011,2011-10-25,10.95,0.7916073875140669,15.32,8.51,5.84,0.394532824449641,1.03,1.65,10.54,,,,,,,,,,,0.0,0.0,0.0,9.35,0.76,0.21,7.29,0.28,0.07,51.1,21.28,78.18,-0.048462909394217234,47.11
150617,Axis Silver Fund of Fund,Axis,Other Scheme,FoF Domestic,N,Y,https://www.moneycontrol.com/mutual-funds/nav/axis-silver-fund-of-fund-regular-plan-growth/MAA993,0.7%,31.26,Not Rated,Aditya Pagaria,Axis Silver Fund of Fund - Regular Plan - Growth charges 0.25% of sell value; if fund sold before 7 days. There are no other charges.,1.19,14.84,17.46,,,34.06,,,0.04,0.19,0.28,0.01,100.00,2022,2022-09-27,,1.3392273525660363,,,,,0.65,0.94,19.07,,,,,,,,,,,0.0,0.0,0.0,21.72,2.41,0.34,16.21,1.03,0.0,53.1,40.85,59.52,0.213776852792848,48.97
108545,BANDHAN All Seasons Bond Fund,Bandhan,Other Scheme,FoF Domestic,N,Y,https://www.moneycontrol.com/mutual-funds/nav/bandhan-all-seasons-bond-fund-regular-plan-growth/MAG080,0.5%,120.53,Not Rated,Harshal Joshi,Data not available.,15.52,5.4,6.3,4.19,6.77,7.89,-1.68,-2.09,-0.04,0.0,0.04,0.0,93.75,2008,2008-06-02,0.91,0.067500973265929,5.13,4.92,7.64,0.20299079300920742,0.6,0.9,0.84,,,,,,,,,,,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,69.66,3.73,98.62,0.12501641685484988,46.95
112332,BANDHAN Asset Allocation Fund,Bandhan,Other Scheme,FoF Asset Allocator,N,Y,https://www.moneycontrol.com/mutual-funds/nav/bandhan-asset-allocation-fund-of-funds-moderate-plan-regular-plan-growth/MAG359,1.03%,17.22,Not Rated,Sachin Relekar,Bandhan Asset Allocation Fund of Funds - Moderate Plan - Regular Plan - Growth charges 1.0% of sell value; if fund sold before 365 days. There are no other charges.,13.81,21.12,14.74,13.15,10.48,10.32,0.76,1.04,-0.0,0.56,0.06,0.69,78.57,2010,2010-02-15,9.96,0.8235071113341174,7.3,14.59,10.01,0.500418178414407,1.3,1.85,6.65,,,,,,,,,,,0.0,0.0,0.0,5.12,0.21,0.07,5.82,0.49,0.14,56.1,15.7,86.13,0.9608958101417274,47.76
